x	y	z	L	slope
369822.218128	7647187.267658	1590.420635	813.603342	11.532837
369827.177932	7647186.660627	1589.312237	818.600155	13.903109
369832.106302	7647185.831957	1587.94678	823.597707	15.846909
369836.970518	7647184.675215	1586.474499	828.597572	16.481272
369841.403799	7647182.451919	1585.000303	833.55711	17.093332
369845.483381	7647179.561778	1583.412035	838.556701	17.069517
369849.372595	7647176.420745	1581.930189	843.555909	15.615243
369853.586124	7647174.2903	1580.69526	848.277415	14.321221
369858.586124	7647174.2903	1579.44845	853.277415	14.326619
369863.582325	7647174.372296	1578.14222	858.274288	14.50147
369868.559241	7647174.850874	1576.862921	863.274161	13.423981
369873.514317	7647175.505485	1575.75601	868.272291	11.260206
369878.333369	7647176.82952	1574.87285	873.269924	10.304795
369883.060343	7647178.44619	1573.939089	878.265712	11.533378
369887.811576	7647180.00128	1572.833333	883.264964	13.982489
369892.353969	7647182.070411	1571.451445	888.256421	16.90455
369896.910116	7647184.128259	1569.797131	893.255742	18.188785
369901.874559	7647184.2903	1568.176922	898.222829	16.836338
369906.874559	7647184.2903	1566.781085	903.222829	13.906868
369911.874559	7647184.2903	1565.700976	908.222829	11.24499
369916.874559	7647184.2903	1564.792931	913.222829	10.601172
369921.874559	7647184.2903	1563.829371	918.222829	11.549428
369926.872101	7647184.433544	1562.749567	923.222424	11.73986
369931.867627	7647184.644308	1561.751368	928.222393	11.459718
369936.108494	7647187.08821	1560.743788	933.117044	11.666432
369940.455483	7647189.2903	1559.734626	937.989982	12.980327
369945.455483	7647189.2903	1558.468081	942.989982	16.333015
369950.455483	7647189.2903	1556.804257	947.989982	19.771717
369955.455483	7647189.2903	1554.873549	952.989982	20.894679
369960.455483	7647189.2903	1552.986816	957.989982	19.464862
369965.455483	7647189.2903	1551.339376	962.989982	16.78779
369970.455483	7647189.2903	1549.970057	967.989982	14.197546
369975.455483	7647189.2903	1548.809521	972.989982	12.552236
369980.455483	7647189.2903	1547.743611	977.989982	11.48461
369985.433484	7647188.942762	1546.779864	982.980099	9.809621
369990.357541	7647188.097839	1546.017031	987.976121	7.130078
369995.296251	7647187.339353	1545.529926	992.972736	5.718838
370000.284142	7647187.000288	1545.016006	997.972138	7.352211
370005.254821	7647187.499082	1544.240311	1002.96778	11.370941
370010.188917	7647188.304536	1543.005986	1007.967186	15.688201
370015.144407	7647188.965219	1541.432099	1012.966525	18.745757
370020.060921	7647189.811064	1539.616422	1017.955268	20.366941
370024.974855	7647190.649819	1537.729564	1022.940271	19.615886
370029.972035	7647190.815939	1536.057937	1027.940212	16.786251
370034.893781	7647190.12288	1534.722075	1032.910515	15.156493
370039.723671	7647188.835032	1533.357646	1037.909154	16.630999
370044.457743	7647187.270137	1531.739731	1042.895167	18.516555
370048.59622	7647184.488506	1530.017815	1047.881595	18.055965
370052.502347	7647181.36727	1528.48426	1052.881589	15.303631
370056.645055	7647178.700352	1527.301528	1057.808504	13.179395
370061.39014	7647177.125592	1526.159861	1062.808074	12.777705
370066.225921	7647175.862122	1525.03427	1067.806187	13.712525
