x	y	z	L	slope
365284.5	7648420.5	2156.905029	0.0	10.344045
365284.5	7648415.5	2155.992432	5.0	9.80162
365284.5	7648410.5	2155.17749	10.0	5.469669
365284.5	7648405.5	2155.034912	15.0	7.469858
365288.035534	7648401.964466	2153.866356	20.0	12.666702
365292.223877	7648399.423369	2152.810207	24.898918	10.904202
365296.931112	7648397.739379	2151.959547	29.898306	12.552646
365298.91148	7648394.069502	2150.768598	34.06842	11.620354
365296.967124	7648389.463813	2150.074002	39.067709	7.002165
365299.289321	7648385.710679	2149.612531	43.481168	7.226492
365299.5	7648380.797945	2148.890911	48.398418	9.309389
365299.5	7648375.797945	2147.986899	53.398418	8.855772
365299.5	7648370.797945	2147.332907	58.398418	9.181463
365302.824855	7648367.175145	2146.383996	63.315667	9.946643
365305.104674	7648362.939441	2145.627072	68.125944	6.704195
365306.06524	7648360.5	2145.510408	70.747691	5.761695
365311.06524	7648360.5	2144.858054	75.747691	7.925645
365316.06524	7648360.5	2144.118273	80.747691	8.374963
365321.06524	7648360.5	2143.385891	85.747691	6.226598
365326.06524	7648360.5	2143.02726	90.747691	2.666146
365331.06524	7648360.5	2142.920238	95.747691	0.792612
365335.606792	7648359.393208	2142.893422	100.422162	0.567773
365339.142326	7648355.857674	2142.824369	105.422162	2.720534
365336.32214	7648352.32214	2142.440943	109.944711	4.115742
365333.594426	7648348.252474	2142.146424	114.843956	3.185516
365335.360312	7648344.210831	2141.922819	119.254538	0.997845
365334.580975	7648340.419025	2142.002183	123.125605	1.005954
365338.116509	7648336.883491	2141.767056	128.125605	2.504175
365339.5	7648332.456552	2141.580684	132.763691	1.548626
365339.5	7648327.456552	2141.506496	137.763691	0.213486
365339.5	7648322.456552	2141.543425	142.763691	-0.073428
365341.652043	7648318.347957	2141.518848	147.401776	1.364427
365345.362235	7648315.050474	2141.314732	152.365537	6.232002
365349.5	7648312.430275	2140.442019	157.263143	8.810868
365349.5	7648307.430275	2139.780626	162.263143	9.02252
365351.4065	7648303.094077	2138.895983	166.999952	10.965667
365354.5	7648299.662265	2137.967663	171.620241	6.659322
365354.5	7648294.662265	2137.772816	176.620241	2.00292
365355.337446	7648290.478029	2137.643581	180.887459	4.95689
365359.5	7648289.532808	2137.032529	185.155983	4.538111
365359.5	7648284.532808	2136.907951	190.155983	1.592101
365358.816092	7648279.816092	2136.761094	194.922023	1.886939
365355.280558	7648276.280558	2136.586216	199.922023	2.480538
365354.5	7648271.603876	2136.339104	204.663397	1.571168
365354.5	7648266.603876	2136.319029	209.663397	-0.070368
365354.5	7648261.603876	2136.351385	214.663397	1.555644
365351.745024	7648257.745024	2136.054482	219.404771	2.618417
365348.224732	7648254.194427	2135.905911	224.404692	1.485636
365349.355227	7648250.644773	2135.828199	228.130018	0.789424
365349.5	7648245.70474	2135.786486	233.072172	2.458199
365349.5	7648240.70474	2135.401395	238.072172	5.6175
365348.885622	7648235.744261	2134.803082	243.070554	7.107735
365349.026616	7648230.958205	2134.181115	247.858685	7.356601
365346.410029	7648227.410029	2133.615748	252.267323	6.99199
365344.5	7648223.201189	2133.073611	256.889286	5.800781
365344.5	7648218.201189	2132.638282	261.889286	4.943549
365346.125505	7648213.874495	2132.241375	266.51125	5.362476
365349.5	7648210.272257	2131.741137	271.447173	8.675647
365349.5	7648205.272257	2130.725332	276.447173	10.922104
365349.5	7648200.272257	2129.811498	281.447173	8.82589
365349.5	7648195.272257	2129.17267	286.447173	8.557125
365349.5	7648190.272257	2128.306838	291.447173	9.023273
365349.5	7648185.272257	2127.584709	296.447173	7.296181
365349.5	7648180.272257	2127.026524	301.447173	6.374834
365349.5	7648175.272257	2126.46751	306.447173	5.073426
365349.5	7648170.272257	2126.138749	311.447173	4.07947
365349.60054	7648165.29565	2125.755919	316.424795	7.412677
365351.807849	7648160.80925	2124.840676	321.424795	9.558599
365350.675397	7648156.305242	2124.131942	326.068988	6.357002
365352.387345	7648152.612655	2123.869858	330.139119	5.090901
365354.5	7648148.487746	2123.356495	334.773576	7.136632
365354.5	7648143.487746	2122.663603	339.773576	8.067887
365354.5	7648138.487746	2121.939044	344.773576	7.312778
365355.922878	7648134.077122	2121.427254	349.408033	5.247613
365359.458412	7648130.541588	2121.054193	354.408033	4.157296
365359.5	7648125.558814	2120.701654	359.39098	4.970949
365362.993946	7648122.006054	2120.187407	364.373927	5.625274
365367.09925	7648119.282839	2119.725649	369.300327	8.64538
365370.298475	7648115.802759	2118.719666	374.027483	10.713212
365374.006756	7648112.507669	2117.892844	378.988225	13.341069
365375.661407	7648107.92435	2116.387731	383.861076	17.358802
365374.84406	7648103.082533	2114.834803	388.771397	15.414235
365373.954712	7648098.164881	2113.65612	393.76882	12.307392
365373.355427	7648093.20591	2112.654807	398.763872	10.995587
365373.017944	7648088.217961	2111.714262	403.763225	10.842178
365374.5	7648083.790411	2110.803146	408.432239	10.052819
365374.5	7648078.790411	2110.000213	413.432239	7.512215
365374.5	7648073.790411	2109.484491	418.432239	4.822386
365374.5	7648068.790411	2109.15658	423.432239	4.767762
365374.5	7648063.790411	2108.650458	428.432239	5.502944
365374.5	7648058.790411	2108.1932	433.432239	4.332813
365375.708862	7648054.291138	2107.918665	438.09108	2.821397
365379.244396	7648050.755604	2107.717202	443.09108	3.148168
365376.22007	7648047.22007	2107.387776	447.743665	3.611634
365375.710726	7648043.235942	2107.170035	451.76022	2.189066
365379.071225	7648040.5	2107.068609	456.093616	1.848579
365382.732344	7648037.267656	2106.872557	460.977451	2.604498
365386.853717	7648034.65691	2106.62454	465.856151	4.413396
365391.6091	7648033.148168	2106.110982	470.845136	7.453596
365394.5	7648030.586583	2105.466545	474.70765	7.729736
365399.413417	7648030.5	2104.919724	479.62183	7.434394
365404.413417	7648030.5	2104.172904	484.62183	8.802069
365409.413417	7648030.5	2103.371318	489.62183	7.375283
365414.413417	7648030.5	2102.878556	494.62183	5.744006
365417.97431	7648027.02569	2102.367971	499.596847	4.598764
365419.5	7648022.657651	2102.106241	504.22367	4.806155
365422.173506	7648019.534955	2101.633327	508.334493	8.690244
365424.5	7648016.16859	2100.85249	512.426557	11.938373
365427.562769	7648012.437231	2099.747523	517.253937	12.869047
365430.080407	7648008.315446	2098.646243	522.083803	13.82428
365432.762554	7648004.328799	2097.376735	526.888724	13.472895
365434.713034	7648000.304256	2096.423693	531.361007	10.154311
365434.5	7647995.341237	2095.686055	536.328597	10.72044
365434.5	7647990.341237	2094.536671	541.328597	13.553872
365434.5	7647985.341237	2093.275394	546.328597	10.682147
365434.346373	7647980.459945	2092.67237	551.212306	4.8646
365429.508123	7647979.198461	2092.434238	556.212306	4.700174
365428.974869	7647974.315964	2091.857488	561.123837	6.275092
365426.969169	7647969.736179	2091.344418	566.123563	4.834666
365428.588942	7647965.50014	2091.051035	570.658725	4.590031
365428.058935	7647960.61776	2090.58607	575.569788	4.814137
365427.668862	7647955.633818	2090.216411	580.568971	2.614635
365425.385509	7647953.022407	2090.199381	584.037857	4.448982
365429.41697	7647950.58303	2089.579907	588.749888	8.972055
365430.015027	7647946.015027	2088.728096	593.356875	9.919193
365432.056405	7647942.077762	2087.998752	597.791882	9.924539
365432.744201	7647937.696496	2087.176177	602.226806	9.005574
365431.204861	7647932.97318	2086.50861	607.19463	8.515046
365430.833622	7647927.987434	2085.683912	612.194178	9.035696
365430.280837	7647923.108759	2084.932827	617.10407	5.959102
365429.5	7647918.291162	2084.662	621.984536	3.77216
365429.5	7647913.291162	2084.281409	626.984536	3.813075
365429.5	7647908.291162	2083.995528	631.984536	6.359173
365431.061884	7647903.938116	2083.208794	636.609306	13.03233
365434.590744	7647900.396337	2081.76789	641.609011	14.191573
