x	y	z	L	slope
365094.5	7651430.5	2262.902588	0.0	6.094443
365097.748635	7651434.299747	2262.368837	4.99917	6.003387
365100.2358	7651438.605161	2261.853992	9.971351	5.971033
365104.158785	7651440.5	2261.393137	14.327981	3.584041
365101.205742	7651443.794258	2261.304027	18.752074	3.425393
365100.788821	7651447.743929	2260.89062	22.723689	6.18514
365102.849296	7651452.255135	2260.336171	27.683178	6.391788
365104.5	7651456.807919	2259.792573	32.525973	7.017578
365105.191919	7651461.60991	2259.142868	37.377558	6.815195
365107.982422	7651465.698635	2258.621178	42.327768	5.278973
365109.5	7651469.85481	2258.276691	46.752339	4.708235
365109.5	7651474.85481	2257.844997	51.752339	4.825596
365109.5	7651479.85481	2257.432494	56.752339	3.084128
365106.420684	7651483.579316	2257.315229	61.58495	1.521822
365104.408047	7651487.78189	2257.18032	66.2446	1.706791
365102.944636	7651492.055364	2257.041789	70.761695	1.244632
365099.434216	7651495.610441	2256.973637	75.757856	2.462253
365098.156702	7651500.019318	2256.629578	80.348089	3.57371
365097.888589	7651504.93434	2256.379557	85.270419	3.045935
365098.358508	7651509.358508	2256.130925	89.719473	3.090115
365098.167795	7651513.612572	2255.909502	93.977809	2.823707
365095.283102	7651517.590745	2255.678532	98.891801	3.314533
365094.563247	7651522.266275	2255.350959	103.622422	5.212705
365095.674386	7651526.956604	2254.807235	108.442569	5.532167
365094.313621	7651530.701697	2254.49819	112.427214	3.828487
365093.32645	7651534.32645	2254.2892	116.183987	2.433924
365094.03116	7651538.807284	2254.145716	120.719898	3.36684
365093.438892	7651543.771445	2253.728254	125.719265	5.323158
365092.234616	7651548.55358	2253.220441	130.650705	5.266768
365092.636155	7651553.537153	2252.812805	135.650429	6.432276
365093.10525	7651558.511156	2252.093564	140.646503	8.939698
365093.112322	7651561.887678	2251.495785	144.023032	8.713323
365089.576788	7651565.423212	2250.80982	149.023032	8.855148
365085.427664	7651568.209594	2249.938218	154.020947	8.497553
365084.251635	7651572.703039	2249.369172	158.665739	7.409211
365082.89568	7651577.10432	2248.735349	163.271159	7.214038
365079.321084	7651580.584306	2248.154789	168.25995	8.257402
365074.87432	7651582.856501	2247.28669	173.253604	7.654893
365074.5	7651587.647322	2246.837796	178.059026	5.946618
365073.437565	7651592.366072	2246.282355	182.895902	6.398492
365071.278651	7651596.842438	2245.738097	187.865688	5.258048
365074.468646	7651600.468646	2245.380553	192.69533	3.98283
365070.99582	7651604.00418	2245.056795	197.651187	3.99209
365069.580097	7651608.383479	2244.713517	202.253636	3.862503
365069.843208	7651613.375412	2244.408575	207.252499	3.243849
365069.5	7651618.180105	2244.157209	212.069433	3.010302
365069.5	7651623.180105	2243.892337	217.069433	2.695766
365069.5	7651628.180105	2243.686375	222.069433	1.317089
365066.819895	7651630.5	2243.695886	225.61413	0.446493
365062.60488	7651632.39512	2243.622739	230.235584	2.233314
365059.069346	7651635.069346	2243.342787	234.668583	3.424483
365055.533812	7651631.533812	2243.058287	239.668583	4.024923
365051.030689	7651631.19362	2242.673227	244.184538	4.196948
365048.662083	7651634.662083	2242.418709	248.384601	3.355581
365049.5	7651639.315006	2242.149777	253.11237	3.944913
365046.802384	7651643.197616	2241.766667	257.84014	4.59121
365043.030428	7651646.438976	2241.370766	262.813475	6.732488
365038.463413	7651648.26979	2240.598777	267.73379	8.037101
365033.470008	7651648.382032	2239.9708	272.728457	4.043605
365029.5	7651650.139812	2239.938791	277.070202	2.307554
365029.5	7651655.139812	2239.594374	282.070202	2.669252
365024.860188	7651655.5	2239.488736	286.723973	1.915617
365019.860188	7651655.5	2239.271501	291.723973	2.201964
365014.860188	7651655.5	2239.104242	296.723973	0.665859
365009.860188	7651655.5	2239.155285	301.723973	2.002525
365006.219158	7651658.780842	2238.758061	306.625099	5.660466
365002.621881	7651662.25246	2238.174024	311.624351	3.842069
364998.348815	7651664.76552	2238.089426	316.581625	1.876812
364995.897389	7651668.275784	2237.871293	320.863148	3.45311
364996.042942	7651673.273242	2237.529409	325.862726	4.046604
364998.87565	7651675.5	2237.262718	329.465875	3.593444
364996.405948	7651678.594052	2237.054531	333.424735	2.977728
364992.484275	7651681.617116	2236.799227	338.376346	1.04106
364988.394938	7651680.5	2236.887521	342.615523	0.823738
364983.394938	7651680.5	2236.66639	347.615523	2.943347
364979.5	7651681.605062	2236.422286	351.66419	3.223395
364979.5	7651686.605062	2236.1568	356.66419	3.279496
364980.281397	7651691.281397	2235.864128	361.405359	2.872614
364983.816931	7651694.816931	2235.668016	366.405359	2.061403
364984.849339	7651699.51884	2235.510898	371.219278	3.298699
364984.5	7651704.351017	2235.111335	376.064067	5.150229
364981.77692	7651708.22308	2234.6476	380.79778	5.340836
364977.720051	7651710.5	2234.233913	385.449935	4.057252
364972.726668	7651710.653342	2233.963286	390.445671	2.829652
364969.5	7651712.693648	2233.798308	394.263293	2.291146
364969.5	7651717.693648	2233.610509	399.263293	2.325777
364969.5	7651722.693648	2233.392172	404.263293	2.603142
364967.948857	7651727.051143	2233.172908	408.888638	2.154359
364964.5	7651730.62258	2233.031415	413.853491	1.728147
364964.5	7651735.62258	2232.872268	418.853491	3.400956
364964.5	7651740.62258	2232.437156	423.853491	8.253447
364964.5	7651745.62258	2231.421766	428.853491	8.266777
364964.413323	7651750.586677	2230.989385	433.818345	2.626276
364960.877789	7651754.122211	2230.964698	438.818345	1.487324
364956.592546	7651756.42652	2230.733239	443.683851	2.636077
364954.5	7651760.041814	2230.548378	447.861062	1.373485
364954.5	7651765.041814	2230.513209	452.861062	0.570525
364954.5	7651770.041814	2230.448802	457.861062	1.250489
364954.5	7651775.041814	2230.294929	462.861062	1.968811
364954.5	7651780.041814	2230.105054	467.861062	3.354091
364959.040644	7651780.603076	2229.733773	472.436263	3.782525
364959.5	7651785.154029	2229.50018	477.01034	2.336877
364959.5	7651790.154029	2229.343078	482.01034	1.559772
364956.209104	7651793.790896	2229.230482	486.915113	1.925754
364953.522901	7651797.891018	2229.01336	491.816816	3.157162
364952.577556	7651802.422444	2228.704798	496.4458	3.253002
364949.227142	7651806.087398	2228.468052	501.411398	3.863318
364946.91531	7651810.509896	2228.032496	506.401694	3.697841
364944.5	7651814.417928	2227.848633	510.995868	1.993641
364941.729607	7651818.270393	2227.707407	515.741031	2.42862
364939.5	7651822.34686	2227.450324	520.387398	3.70222
364939.5	7651827.34686	2227.083247	525.387398	3.072217
364939.5	7651832.34686	2226.913622	530.387398	2.434914
364940.805927	7651836.805927	2226.673068	535.033765	3.063496
364944.341461	7651840.341461	2226.397372	540.033765	1.274868
364944.5	7651845.275792	2226.451936	544.970643	-0.373073
364944.5	7651850.275792	2226.462074	549.970643	0.787093
364944.5	7651855.275792	2226.314558	554.970643	1.922459
364947.876995	7651858.876995	2226.128544	559.90752	2.108057
364952.204725	7651860.5	2225.962712	564.529574	1.618929
364956.412529	7651862.412529	2225.867284	569.151629	0.890526
364959.051937	7651865.948063	2225.822291	573.563711	0.284409
364955.516403	7651869.483597	2225.820565	578.563711	-0.165826
364950.937411	7651870.5	2225.850336	583.254153	0.151864
364945.937411	7651870.5	2225.794881	588.254153	0.124228
364941.980869	7651867.980869	2225.829326	592.944595	-0.094644
364938.445335	7651866.554665	2225.808925	596.756951	1.902056
364934.909801	7651870.090199	2225.536682	601.756951	3.896572
364930.079547	7651870.5	2225.138195	606.604558	4.15676
364925.610145	7651872.599866	2224.825509	611.542674	2.891956
364921.901492	7651875.5	2224.650918	616.250634	1.567023
364916.901492	7651875.5	2224.559941	621.250634	1.183878
364911.901492	7651875.5	2224.444269	626.250634	0.476038
364906.901492	7651875.5	2224.476857	631.250634	0.285284
364904.5	7651878.098508	2224.401756	634.788912	2.344292
364904.5	7651883.098508	2224.127324	639.788912	2.608475
364902.7935	7651887.459618	2223.960627	644.472011	1.884526
364900.061362	7651891.464593	2223.813726	649.320145	4.10629
364899.5	7651896.376873	2223.257641	654.264396	5.589154
364898.857434	7651901.096669	2222.863772	659.027732	2.269335
364895.193466	7651904.498924	2222.87075	664.027732	1.918339
364891.886162	7651908.113838	2222.532207	668.927309	3.224576
364887.874543	7651910.5	2222.331759	673.594949	0.542664
364883.849033	7651911.989413	2222.447346	677.887161	1.528883
364882.187736	7651916.66184	2222.084848	682.84614	4.044427
364883.546919	7651921.32335	2221.753415	687.701761	3.235973
364884.5	7651926.07649	2221.53625	692.549514	2.853856
364884.5	7651931.07649	2221.262515	697.549514	3.366194
364884.09236	7651935.90764	2220.957	702.397831	3.695738
364880.556826	7651939.443174	2220.626407	707.397831	4.171269
364876.753049	7651942.67767	2220.228215	712.390894	2.502613
364871.912375	7651943.087625	2220.195863	717.248897	-0.300955
364869.5	7651947.088387	2220.278271	721.92069	0.708746
364869.5	7651952.088387	2220.076221	726.92069	2.475571
364869.5	7651957.088387	2219.845946	731.92069	3.371962
364868.480016	7651961.717623	2219.502342	736.660963	4.252791
364865.278913	7651965.55723	2219.12174	741.659928	5.72486
364864.5	7651970.322041	2218.517198	746.487985	4.613691
364864.5	7651975.322041	2218.328653	751.487985	1.460559
364864.5	7651980.322041	2218.262234	756.487985	1.263259
364864.5	7651985.322041	2218.108144	761.487985	1.426018
364864.5	7651990.322041	2218.013303	766.487985	2.81975
364865.168202	7651995.27552	2217.615703	771.486329	4.166779
364868.056219	7651999.310183	2217.287706	776.448097	3.15043
364869.5	7652003.730484	2217.086672	781.098212	2.509321
364869.5	7652008.730484	2216.864812	786.098212	3.428855
364867.215703	7652012.784297	2216.50831	790.751321	4.905808
364863.458771	7652016.00999	2216.040431	795.70305	4.469396
364859.43101	7652015.56899	2215.804574	799.754881	3.268413
364855.895477	7652019.104523	2215.523527	804.754881	2.914669
364852.826094	7652023.021454	2215.296652	809.731171	1.215523
364850.279898	7652027.200299	2215.314117	814.624622	1.171988
364851.368696	7652030.5	2215.125462	818.099316	2.355737
364855.821367	7652031.821367	2214.98011	822.743915	1.776754
364859.356901	7652035.356901	2214.826294	827.743915	2.966175
364864.297628	7652035.5	2214.464931	832.686713	2.670936
364867.892435	7652038.892435	2214.36514	837.629512	0.234003
364869.5	7652043.22656	2214.425866	842.252163	0.643556
364871.427969	7652047.427969	2214.261294	846.874814	3.579871
364874.5	7652051.155492	2213.834488	851.705114	3.721812
364874.5	7652056.155492	2213.621858	856.705114	1.859214
364874.5	7652061.155492	2213.50989	861.705114	2.771773
364874.5	7652066.155492	2213.137729	866.705114	5.773169
364874.5	7652071.155492	2212.498888	871.705114	5.589119
364874.5	7652076.155492	2212.159167	876.705114	4.055763
364874.036497	7652080.963503	2211.801892	881.535415	2.996366
364870.500963	7652084.499037	2211.644623	886.535415	3.128434
364869.5	7652089.084424	2211.272109	891.228783	5.954519
364869.5	7652094.084424	2210.633618	896.228783	5.974148
364872.034571	7652098.034571	2210.257747	900.922151	3.425661
364874.5	7652102.013357	2210.072498	905.602865	1.674449
364875.570105	7652106.570105	2209.984092	910.283578	1.569149
364879.105639	7652110.105639	2209.807316	915.283578	1.148877
364876.358827	7652113.641173	2209.79404	919.760739	0.743354
364872.735696	7652117.084273	2209.684379	924.758941	-0.797433
364868.942012	7652120.338412	2209.933172	929.757086	-0.944531
364864.5	7652121.004125	2209.840829	934.248706	2.257807
364864.85647	7652125.85647	2209.564267	939.114127	1.237087
364868.392004	7652129.392004	2209.627796	944.114127	0.034992
364869.5	7652133.933057	2209.558358	948.788399	0.991875
364872.933057	7652135.5	2209.481538	952.56215	1.052125
364876.927538	7652137.927538	2209.403214	957.236422	0.891946
364879.5	7652141.86199	2209.335585	961.937216	0.447679
364879.5	7652146.86199	2209.327418	966.937216	0.15419
364879.5	7652151.86199	2209.308674	971.937216	0.788828
364879.5	7652156.86199	2209.189737	976.937216	2.418583
364879.5	7652161.86199	2208.886314	981.937216	2.703218
364879.5	7652166.86199	2208.7176	986.937216	0.882571
364880.463072	7652171.463072	2208.736877	991.63801	0.334783
364883.998606	7652174.998606	2208.660919	996.63801	0.218803
364888.790922	7652175.5	2208.699383	1001.456484	0.12909
364893.790922	7652175.5	2208.638798	1006.456484	0.056712
364897.53414	7652172.46586	2208.689665	1011.274957	-0.11591
364901.719854	7652170.5	2208.6579	1015.899328	0.693594
364906.719854	7652170.5	2208.573155	1020.899328	1.114195
364909.798905	7652172.699638	2208.487066	1024.683369	1.522456
364912.353343	7652175.5	2208.371846	1028.473776	0.913612
364916.517618	7652177.517618	2208.352834	1033.101083	0.521375
364920.282276	7652180.5	2208.286035	1037.90392	1.700492
364925.053152	7652181.053152	2208.06767	1042.706757	2.577272
364928.588686	7652184.588686	2207.8448	1047.706757	2.399443
364932.774399	7652187.225601	2207.650873	1052.653828	1.832879
364937.059632	7652185.5	2207.538668	1057.273451	1.9246
364942.059632	7652185.5	2207.327632	1062.273451	2.75056
364947.058187	7652185.585989	2207.058284	1067.272746	3.538852
364951.307936	7652187.476004	2206.730839	1071.923823	2.456343
364954.892696	7652190.107304	2206.668018	1076.370647	-0.048269
364958.42823	7652186.57177	2206.738798	1081.370647	-0.190902
364961.963764	7652187.963764	2206.697337	1085.170337	0.963523
364965.797145	7652191.060899	2206.592014	1090.098527	2.674546
364969.9392	7652193.669066	2206.238483	1094.993337	4.455244
364973.293218	7652197.293486	2205.82589	1099.93154	3.389587
364977.900689	7652198.900689	2205.656997	1104.811283	2.091877
364982.238232	7652200.5	2205.4788	1109.434278	3.036721
364984.5	7652203.238232	2205.223346	1112.985828	2.151174
364984.5	7652208.238232	2205.15759	1117.985828	0.98515
364986.436223	7652212.436223	2205.057876	1122.608823	2.50762
364989.842346	7652216.072632	2204.736938	1127.591307	5.226916
364992.68395	7652220.165944	2204.146256	1132.57427	5.705985
364997.529999	7652220.5	2203.753715	1137.431819	5.3593
364999.5	7652223.529999	2203.351543	1141.045929	4.746814
364999.5	7652228.529999	2203.038441	1146.045929	4.110439
365002.529999	7652230.5	2202.732517	1149.66004	3.109033
365007.529052	7652230.424274	2202.57059	1154.659667	1.247244
365012.527618	7652230.30459	2202.514812	1159.659665	0.26534
365017.429478	7652230.5	2202.524717	1164.56542	0.189699
365021.571454	7652232.571454	2202.483237	1169.196498	1.070228
365025.358411	7652235.5	2202.348777	1173.983712	2.194054
365030.358411	7652235.5	2202.108279	1178.983712	2.244787
365035.358411	7652235.5	2201.956799	1183.983712	1.490711
365040.203048	7652235.992537	2201.851442	1188.853322	2.422241
365044.298105	7652238.861423	2201.539314	1193.853322	3.297545
