x	y	z	L	slope
368429.0	7650529.9999	1955.952515	0.0	26.762795
368438.596414	7650531.774762	1951.030926	9.759165	21.151567
368446.889842	7650527.110058	1948.495432	19.274438	15.788828
368455.6055	7650522.836402	1945.595774	28.981487	19.076261
368462.127105	7650515.460599	1941.734042	38.826984	17.222068
368466.575406	7650512.26473	1940.846253	44.304297	10.945065
368475.468087	7650514.9999	1938.875674	53.60811	9.849254
368483.573628	7650519.573528	1937.615248	62.914982	8.16106
368487.109162	7650528.109062	1936.216147	72.153778	13.466085
368495.635502	7650532.078675	1933.151047	81.558898	18.280112
368502.882879	7650538.882779	1929.825732	91.499739	18.412704
368509.0	7650544.948684	1926.97404	100.114515	12.334757
368509.0	7650554.948684	1925.755348	110.114515	5.412427
368516.034853	7650562.034753	1925.080578	120.09958	3.017997
368523.10592	7650569.10582	1924.701712	130.09958	4.828279
368532.26407	7650571.816603	1923.429172	139.650498	7.598537
368538.079235	7650575.920665	1922.478163	146.768045	4.33988
368536.991833	7650582.991733	1922.346117	153.922236	3.092637
368546.160023	7650584.9999	1921.584562	163.30778	7.156032
368554.088955	7650589.9999	1919.990956	172.681572	8.217998
368562.598434	7650593.598334	1918.896523	181.920618	10.02723
368571.001936	7650598.895709	1916.600966	191.854449	13.363576
368580.161398	7650602.699866	1914.18062	201.772482	13.54995
368588.075736	7650604.075636	1912.274876	209.805506	12.980768
368596.61127	7650607.61117	1910.199334	219.044301	13.898785
368605.621825	7650609.9999	1907.682149	228.366111	10.884878
368614.09036	7650611.619206	1906.748924	236.988074	6.221002
368619.0	7650616.892954	1905.956934	244.193418	7.496976
368620.338592	7650626.338492	1904.545333	253.733335	8.114996
368624.0	7650634.821887	1903.27925	262.973134	6.117637
368631.750919	7650639.9999	1902.555993	272.294538	7.070172
368639.679851	7650644.9999	1900.960592	281.668329	12.264096
368649.354065	7650646.895634	1898.375489	291.526535	12.198307
368658.760947	7650649.760847	1896.703821	301.360094	8.952146
368667.605852	7650652.954796	1895.345131	310.764011	7.912367
368674.318104	7650660.049894	1894.039495	320.531035	10.259527
368683.965669	7650661.954236	1891.797481	330.364753	13.634046
368689.0	7650668.020388	1889.74234	338.247817	17.217451
368694.949421	7650674.9999	1886.512807	347.418923	19.423498
368704.284728	7650677.731097	1883.078895	357.145557	19.376671
368712.218468	7650683.218368	1879.699542	366.792027	14.910208
368720.754002	7650686.753902	1878.050467	376.030822	9.751687
368724.264747	7650695.264647	1876.529611	385.237238	12.158858
368729.0	7650703.30324	1874.056887	394.566847	16.992867
368734.40808	7650711.162641	1870.763247	404.107157	15.439372
368741.854333	7650714.9999	1869.10859	412.483985	9.424314
368751.373957	7650713.415114	1867.771049	422.134622	8.312272
368760.424638	7650709.402204	1866.252208	432.035039	8.908448
368769.625272	7650706.021759	1864.68285	441.837032	12.32505
368778.378812	7650706.253751	1862.1974	450.593647	12.997504
368782.654051	7650699.9999	1860.913147	458.169154	7.036452
368792.654051	7650699.9999	1860.028113	468.169154	6.273763
368801.582921	7650697.582821	1858.796886	477.419397	7.492461
368810.149918	7650701.282375	1857.584317	486.751071	11.150896
368818.456873	7650702.609985	1855.299376	495.163446	15.032346
368827.858232	7650699.9999	1852.705016	504.920398	12.887215
368835.787165	7650694.9999	1850.922477	514.294189	12.849138
368845.083565	7650692.13093	1848.347862	524.023221	13.778788
368851.868654	7650685.083277	1846.137671	533.806209	13.757407
368861.760272	7650684.42651	1843.525636	543.719606	16.352847
368871.6995	7650684.9999	1840.307808	553.675359	18.691469
368881.629994	7650683.973849	1836.780141	563.65872	18.841241
368891.048362	7650684.169365	1833.686851	573.079117	14.817546
368900.064179	7650680.104706	1831.672021	582.96883	17.710031
368910.000416	7650679.85457	1827.354952	592.908215	21.329688
368919.485639	7650677.838281	1824.004577	602.605373	19.848432
368929.353837	7650679.047658	1820.265879	612.547401	22.215896
368939.200509	7650677.436992	1815.869373	622.524935	20.628872
368949.034122	7650676.597068	1812.794724	632.394354	19.687798
368958.612366	7650675.736727	1808.897199	642.011159	22.257362
368968.50493	7650675.481152	1804.809214	651.907024	20.231643
368977.880274	7650674.9999	1801.790367	661.294711	21.757161
368987.880274	7650674.9999	1797.071754	671.294711	21.962587
368997.243899	7650677.129135	1793.885521	680.897374	17.128322
369006.425984	7650680.647123	1791.082248	690.730325	14.39718
369016.034895	7650683.021985	1788.820655	700.628362	13.550841
369025.832363	7650684.228437	1786.317598	710.499831	19.167864
369035.144966	7650680.92298	1781.954467	720.381663	20.589383
369043.116372	7650675.883528	1779.062786	729.812432	18.206442
369051.949176	7650672.683098	1775.762804	739.207174	19.549955
369061.142705	7650669.9999	1772.326104	748.784257	18.494476
369071.142705	7650669.9999	1769.214709	758.784257	14.970783
369081.140007	7650669.811299	1766.978461	768.783339	13.464232
369091.130027	7650669.9999	1764.428667	778.775138	16.266807
369101.11307	7650669.731665	1761.149097	788.761784	17.126915
369110.940078	7650667.92281	1758.27232	798.753884	15.432995
369120.040694	7650663.830355	1755.636088	808.732331	16.873206
369128.618035	7650659.9999	1752.396664	818.126114	16.728953
369138.618035	7650659.9999	1749.807173	828.126114	16.053843
369148.618035	7650659.9999	1746.64159	838.126114	21.176759
369158.618035	7650659.9999	1742.059266	848.126114	21.452187
369166.546967	7650654.9999	1739.028967	857.499905	16.775618
369173.147692	7650649.9999	1736.737432	865.780579	15.090202
369178.694286	7650642.466958	1734.273967	875.135254	13.955584
369186.925166	7650639.778237	1732.261109	883.794157	14.580938
369196.775654	7650638.325373	1729.431636	893.751211	18.032211
369206.356167	7650635.520822	1725.770141	903.733783	19.871895
369215.555882	7650631.890298	1722.249057	913.623952	19.774328
369224.767699	7650629.232201	1718.767775	923.211602	19.358652
369233.014622	7650624.9999	1715.6239	932.481129	16.853918
369239.368325	7650618.65126	1713.238767	941.463043	16.241308
369249.01005	7650616.043601	1710.097931	951.451173	13.939117
369258.61931	7650614.9999	1708.360825	961.116947	10.039381
369267.056001	7650619.9999	1706.650653	970.923973	10.606519
369276.998921	7650620.587793	1704.659257	980.884257	11.27886
