x	y	z	L	slope
367655.0	7647666.0	1886.847656	0.0	3.2268
367658.443669	7647662.374928	1886.565775	5.0	5.047842
367662.853379	7647661.0	1885.998026	9.619088	7.630147
367667.853379	7647661.0	1885.277201	14.619088	6.867392
367672.853379	7647661.0	1884.793703	19.619088	5.717716
367677.853379	7647661.0	1884.275975	24.619088	7.327163
367682.853379	7647661.0	1883.507893	29.619088	8.239696
367687.017643	7647658.982357	1882.881892	34.246396	7.026306
367690.425543	7647655.343552	1882.32315	39.231843	7.182353
367692.945721	7647651.03317	1881.624472	44.224907	7.44779
367695.479782	7647646.757413	1881.020727	49.195175	6.933867
367698.210177	7647642.789823	1880.434332	54.011484	7.352022
367700.0	7647638.531192	1879.803305	58.630943	10.046819
367702.178661	7647634.838772	1878.856381	62.918195	12.153295
367705.669735	7647631.661117	1877.863458	67.638903	11.333991
367708.354891	7647627.645109	1876.941929	72.469885	13.024148
367710.9832	7647623.513892	1875.61346	77.366308	14.553439
367713.178153	7647619.031139	1874.375032	82.35759	14.238359
367715.0	7647614.522782	1873.113113	87.220142	11.959399
367715.0	7647609.522782	1872.286049	92.220142	6.918981
367715.0	7647604.522782	1871.899655	97.220142	3.106238
367715.0	7647599.522782	1871.743393	102.220142	2.446561
367716.044551	7647594.955449	1871.48585	106.905397	5.127294
367719.580085	7647591.419915	1870.874382	111.905397	7.309335
367722.60678	7647587.550785	1870.214446	116.817734	4.883767
367723.312891	7647582.687109	1870.03474	121.7324	5.248197
367726.366907	7647578.771791	1869.306922	126.697954	6.206408
367726.172789	7647574.241645	1869.001681	131.232257	3.537414
367728.121947	7647569.640088	1868.717711	136.22961	3.604878
367730.0	7647565.143402	1868.379858	141.102727	4.540816
367730.222063	7647560.172686	1867.935558	146.078401	5.699745
367731.81604	7647555.512936	1867.39173	151.003239	4.403487
367730.959149	7647551.959149	1867.274821	154.658874	3.434324
367732.576385	7647548.423615	1866.939042	158.546734	6.099709
367735.681743	7647544.582977	1866.331574	163.485736	6.895481
367737.838792	7647540.157272	1865.746386	168.409122	5.593558
367741.763278	7647537.438761	1865.381858	173.183207	6.779466
367746.718788	7647536.775198	1864.584516	178.182946	9.50908
367751.459767	7647535.490488	1863.721644	183.094907	9.701575
367756.240309	7647534.759691	1862.918027	187.930985	9.37482
367759.775843	7647531.224157	1862.097781	192.930985	9.412248
367764.617327	7647530.249411	1861.270564	197.869618	10.507495
367769.056601	7647528.016789	1860.26021	202.838699	11.991474
367773.452358	7647525.645967	1859.154386	207.833042	13.251609
367777.617692	7647522.880577	1857.906691	212.832782	13.099074
367781.695585	7647519.992719	1856.828339	217.829674	10.691136
367785.68441	7647516.985765	1856.020315	222.824922	8.455687
367789.675379	7647513.987377	1855.343703	227.816731	7.815813
367792.758921	7647510.070302	1854.650877	232.80188	7.633207
367795.792762	7647506.101577	1854.006153	237.797375	8.291426
367798.998703	7647502.266923	1853.194516	242.795638	9.010983
367801.454677	7647497.96474	1852.427985	247.749483	6.536421
367804.088352	7647493.75837	1852.0583	252.712324	3.243407
367806.362382	7647489.637618	1851.880049	257.418895	2.889141
367809.897916	7647486.102084	1851.568445	262.418895	2.61093
367811.85843	7647481.574936	1851.427089	267.35232	2.237167
367816.12904	7647479.87096	1851.196104	271.950325	2.362296
367819.664574	7647476.335426	1851.031152	276.950325	2.072769
367822.271235	7647472.114128	1850.835592	281.911579	2.997611
367825.713745	7647468.622504	1850.514601	286.814875	3.561522
367828.960371	7647464.945237	1850.225113	291.720268	3.639189
367832.90893	7647461.884341	1849.884876	296.716286	4.831341
367836.078536	7647458.053073	1849.382573	301.688711	5.150905
367838.539401	7647453.711078	1848.986779	306.67958	4.455806
367840.888774	7647449.41095	1848.611838	311.579648	5.188467
367841.248779	7647444.423957	1848.087841	316.579618	6.219486
367840.948379	7647439.477756	1847.526954	321.534933	5.520482
367839.217657	7647434.802316	1847.127092	326.520426	4.209901
367837.350169	7647430.164388	1846.791968	331.520214	4.067899
367835.628231	7647425.471652	1846.416044	336.518898	5.296118
367834.654179	7647420.633904	1845.87117	341.453732	7.384686
367833.733939	7647415.769395	1845.134851	346.404518	8.324521
367831.747185	7647411.181179	1844.415217	351.40441	7.964306
367828.909192	7647407.076347	1843.737198	356.394785	6.630131
367826.280654	7647402.841121	1843.255789	361.379397	4.714457
367826.33535	7647398.632843	1842.979063	365.58803	4.886192
367828.323876	7647394.130649	1842.475276	370.509818	6.467491
367829.057168	7647389.185428	1841.854434	375.50911	6.860533
367830.457847	7647384.484218	1841.28363	380.414544	6.611623
367832.755064	7647380.085597	1840.710696	385.37691	6.310221
367835.54103	7647376.032897	1840.191084	390.294834	5.902634
367838.548332	7647372.045043	1839.685898	395.289516	5.15218
367841.985692	7647368.498015	1839.295405	400.228832	4.075253
367845.0	7647364.971037	1839.003453	404.868404	1.716109
367845.727586	7647360.272414	1839.013957	409.623028	0.337827
367849.26312	7647356.73688	1838.945939	414.623028	0.806798
367852.798654	7647353.201346	1838.873139	419.623028	1.158558
367856.886827	7647351.0	1838.750927	424.266204	1.782435
367861.334188	7647349.665812	1838.584161	428.909379	1.639218
367864.869722	7647346.130278	1838.474971	433.909379	2.210833
367868.861008	7647343.126284	1838.198294	438.904812	3.796685
367873.007737	7647340.461898	1837.816392	443.833738	4.785686
367877.568859	7647338.449392	1837.368286	448.819118	4.856629
367881.430268	7647335.382114	1836.97381	453.750515	4.251885
367885.0	7647332.621465	1836.666179	458.263182	2.605925
367885.0	7647327.621465	1836.54087	463.263182	1.857206
367885.0	7647322.621465	1836.341931	468.263182	2.851501
367885.553869	7647317.667174	1836.043532	473.248337	3.421234
367886.371471	7647312.734474	1835.745008	478.248337	3.573527
367889.173984	7647308.684361	1835.423714	483.173527	3.930926
367892.315253	7647304.8721	1835.067156	488.113254	4.510814
367896.095115	7647301.599292	1834.639587	493.113117	5.500876
367900.193978	7647298.752734	1834.105082	498.103464	5.961403
367904.172508	7647295.730227	1833.596767	503.099888	5.935703
367907.397609	7647291.917336	1833.066417	508.093826	5.146665
367910.406531	7647288.183543	1832.715091	512.889118	3.850215
367913.793284	7647285.334527	1832.445859	517.314837	2.34997
367916.261039	7647281.529845	1832.347378	521.849748	2.921716
367921.020185	7647281.0	1831.970025	526.638298	4.088233
367925.72138	7647280.27862	1831.665191	531.394517	3.38417
367929.256914	7647276.743086	1831.39312	536.394517	3.455683
367933.55441	7647274.287035	1831.064376	541.344332	4.169031
367937.723658	7647271.533892	1830.668154	546.340572	4.757654
367942.338185	7647269.73006	1830.236214	551.295133	4.840299
367947.009663	7647267.994379	1829.826617	556.278635	4.868939
367951.996331	7647267.629497	1829.385803	561.278635	5.564562
367956.930935	7647268.175088	1828.855823	566.243309	6.329617
367960.772436	7647271.311058	1828.285063	571.202284	7.316045
367964.628971	7647274.493374	1827.577252	576.202284	8.6051
367968.537638	7647277.610015	1826.771974	581.201397	9.781348
367972.474603	7647280.690968	1825.853648	586.200593	10.829488
367976.719999	7647283.323298	1824.860157	591.195846	10.139706
367980.953595	7647285.919667	1824.07215	596.162179	6.946188
367985.922583	7647286.0	1823.649681	601.131816	3.424756
367990.922583	7647286.0	1823.475539	606.131816	1.082451
367995.922583	7647286.0	1823.460741	611.131816	0.010894
368000.67073	7647285.366533	1823.473677	615.922033	-0.564962
368004.305796	7647281.933415	1823.557277	620.922033	-0.266134
368007.899121	7647283.899121	1823.515926	625.017883	0.534437
368012.028908	7647286.0	1823.475853	629.651331	0.221494
368017.028908	7647286.0	1823.478686	634.651331	0.384182
368022.028908	7647286.0	1823.408801	639.651331	1.293066
368027.028908	7647286.0	1823.252972	644.651331	2.044842
368031.90336	7647285.297371	1823.054452	649.576163	2.275081
368036.594242	7647283.566581	1822.858684	654.576163	1.747181
368041.231949	7647284.846266	1822.75519	659.387184	1.315753
368045.785179	7647286.0	1822.640305	664.084311	1.388009
368050.582335	7647286.52668	1822.524451	668.910292	1.652832
368054.290628	7647289.880568	1822.356781	673.910292	1.541777
368058.909952	7647291.0	1822.26195	678.663322	0.968345
368063.909952	7647291.0	1822.191936	683.663322	0.63025
368068.909952	7647291.0	1822.15195	688.663322	0.426487
368073.909952	7647291.0	1822.117501	693.663322	0.698705
368078.76817	7647292.04337	1822.030378	698.632316	1.367409
368083.691543	7647292.856877	1821.879781	703.622446	2.456531
368088.642457	7647293.55438	1821.601815	708.622251	3.25064
368093.542529	7647294.526926	1821.312102	713.617904	2.981444
368098.311131	7647296.002174	1821.081664	718.609489	2.192004
368102.354992	7647298.354992	1820.941976	723.288011	1.525524
368105.0	7647302.259394	1820.83148	728.003986	0.924848
368105.72718	7647307.028242	1820.787977	732.827958	0.965129
