x	y	z	L	slope
367290.0	7647398.532118	1889.838764	351.03554	5.851958
367291.302718	7647394.323538	1889.500115	355.44113	7.469386
367295.518787	7647391.750693	1888.613627	360.380236	10.112994
367299.358338	7647388.670819	1887.741299	365.302408	8.099318
367300.675041	7647384.324959	1887.266982	369.843354	9.614208
367304.210574	7647380.789426	1886.125184	374.843354	10.921203
367307.450519	7647377.04472	1885.34681	379.795128	3.776066
367310.551457	7647375.551457	1885.571224	383.236879	-0.155188
367314.086991	7647379.086991	1885.369675	388.236879	1.667371
367318.630853	7647379.243572	1885.293339	392.783438	-1.259878
367320.0	7647375.356877	1885.560286	396.904235	-1.556704
367324.643123	7647375.0	1885.531875	401.561052	-0.275819
367328.283184	7647371.716816	1885.606301	406.463025	0.015117
367331.818718	7647368.181282	1885.529262	411.463025	2.056013
367335.500987	7647365.0	1885.25212	416.329201	5.865745
367340.49694	7647364.936445	1884.516058	421.325558	9.63549
367345.0	7647363.900278	1883.619431	425.946293	3.302918
367345.777621	7647359.222379	1883.975738	430.688385	-1.377996
367349.313154	7647355.686846	1883.853772	435.688385	3.541253
367352.848688	7647357.848688	1883.409869	439.832485	7.125815
367356.613607	7647358.891661	1882.847337	443.739197	8.204289
367360.0	7647355.673931	1882.173134	448.41054	10.20384
367363.058993	7647351.941007	1881.137854	453.236735	10.977111
367365.433702	7647347.787098	1880.308988	458.021523	7.340057
367367.329917	7647343.242734	1879.887253	462.945635	6.58833
367370.300824	7647339.283708	1879.168614	467.8954	8.5102
367372.592714	7647335.0	1878.419689	472.753683	4.996021
367377.592714	7647335.0	1878.306841	477.753683	6.169426
367381.833325	7647333.166675	1877.379854	482.373626	14.441895
367385.178971	7647329.510017	1875.840702	487.329884	14.821303
367386.050743	7647324.742058	1874.785901	492.176884	7.993727
367388.958011	7647321.041989	1874.499277	496.88249	6.05178
367393.526406	7647320.0	1873.790281	501.568209	8.86537
367398.51725	7647319.746058	1872.988997	506.56551	8.287429
367403.501962	7647319.355844	1872.334122	511.565472	7.447734
367408.20493	7647319.913175	1871.716322	516.301349	8.121265
367413.20402	7647319.824362	1870.944873	521.301227	7.938622
367417.344177	7647317.655823	1870.367395	525.974926	6.028082
367421.244098	7647315.0	1869.953105	530.693272	5.152875
367426.244098	7647315.0	1869.491041	535.693272	4.752641
367431.244098	7647315.0	1869.121729	540.693272	5.436661
367436.241788	7647314.924218	1868.5395	545.691536	9.6164
367441.206306	7647314.431146	1867.42963	550.680479	14.300066
367445.242815	7647312.147788	1866.085794	555.318058	13.199743
367448.49557	7647309.06061	1865.290165	559.802596	6.190633
367453.017585	7647310.0	1865.098417	564.421153	2.742977
367458.017585	7647310.0	1864.829348	569.421153	3.675331
367463.017585	7647310.0	1864.456088	574.421153	4.31029
367468.017585	7647310.0	1864.07566	579.421153	3.550367
367471.158419	7647307.213625	1863.885374	583.61981	2.400536
367474.681411	7647305.0	1863.725231	587.780533	2.256058
367478.310258	7647301.689742	1863.527961	592.692389	3.359481
367481.845792	7647298.154208	1863.143409	597.692389	4.925844
367485.0	7647294.460724	1862.678461	602.549431	1.459383
367485.4194	7647289.660999	1862.896929	607.367445	1.870744
367489.307949	7647286.517881	1862.357792	612.367445	5.299698
367492.058591	7647282.941409	1862.014614	616.879339	4.27176
367495.84022	7647280.0	1861.662944	621.670226	3.717963
367500.84022	7647280.0	1861.378403	626.670226	2.06994
367505.594125	7647280.594125	1861.309082	631.461114	0.354648
367509.129659	7647284.129659	1861.3178	636.461114	1.53128
367512.665193	7647282.334807	1861.069434	640.426148	4.799965
367516.698084	7647280.0	1860.593563	645.086141	7.727009
367521.698084	7647280.0	1859.758753	650.086141	9.413714
367526.697571	7647280.041744	1858.935721	655.085802	6.976079
367531.696569	7647280.126393	1858.535258	660.085517	4.06749
367536.643683	7647279.799145	1858.227648	665.043442	4.031523
367540.153186	7647277.696649	1857.897505	669.134542	3.376386
367542.805845	7647275.0	1857.763131	672.917202	3.534224
367547.805845	7647275.0	1857.355084	677.917202	2.303658
367550.063256	7647272.194868	1857.417153	681.51785	2.585876
367552.917324	7647270.0	1857.029873	685.118288	8.307997
367557.693652	7647268.879723	1856.17503	690.024236	8.821422
367562.419959	7647267.287667	1855.494584	695.011482	2.813114
367565.60241	7647265.0	1855.737394	698.930846	-0.78732
367570.60241	7647265.0	1855.617152	703.930846	3.116291
367575.425968	7647265.425968	1855.201561	708.773176	5.591404
367578.961502	7647268.961502	1854.653623	713.773176	3.415969
367582.497036	7647267.502964	1854.674833	717.597746	-0.782164
367586.460275	7647265.0	1854.769827	722.285185	1.847294
367591.455271	7647264.879218	1854.362512	727.281642	3.781012
367595.0	7647263.141937	1854.17876	731.229204	-2.015709
367596.313849	7647258.686151	1854.664936	735.874657	-0.525281
367599.849383	7647255.150617	1854.267189	740.874657	4.83251
367604.786995	7647255.0	1853.824604	745.814566	2.539769
367608.384917	7647251.615083	1853.828968	750.754475	2.98845
367612.715927	7647250.0	1853.325414	755.376828	9.441155
367615.0	7647247.284073	1852.47027	758.925525	9.090475
367615.0	7647242.284073	1851.957634	763.925525	3.877108
367615.0	7647237.284073	1851.792572	768.925525	1.787377
367615.0	7647232.284073	1851.645586	773.925525	2.256174
367616.920451	7647228.079549	1851.413482	778.547878	2.733687
367620.64486	7647225.0	1851.194139	783.380563	1.6541
367625.455985	7647224.544015	1851.134378	788.213248	0.492587
367628.991518	7647221.008482	1851.109605	793.213248	0.94897
367630.0	7647216.426208	1850.973844	797.905184	2.088007
367632.745004	7647212.711563	1850.770156	802.524018	2.141094
367636.939122	7647210.125324	1850.616954	807.451417	1.993589
367641.917872	7647210.0	1850.425291	812.431745	1.789258
367646.35614	7647208.64386	1850.316411	817.072579	0.972243
367649.891674	7647205.108326	1850.261686	822.072579	0.441648
367654.736363	7647204.736363	1850.240417	826.931526	1.67706
367659.627161	7647205.0	1849.976028	831.829424	4.269543
367664.627161	7647205.0	1849.501503	836.829424	1.944567
367668.271897	7647201.728103	1849.639984	841.727322	1.456107
367672.556093	7647200.0	1849.259582	846.34692	6.268863
367677.40207	7647199.126116	1848.591626	851.27106	7.178178
367680.0	7647195.94549	1848.12224	855.377838	4.869684
367680.0	7647190.94549	1847.815776	860.377838	-0.447771
367675.948937	7647189.832844	1848.194146	864.578921	-3.422678
367675.0	7647185.743434	1848.318099	868.776987	0.93714
367675.0	7647180.743434	1848.043692	873.776987	5.882566
367678.009847	7647176.990153	1847.307272	878.588047	7.233561
367680.0	7647172.814502	1846.845976	883.213712	4.006322
367682.185498	7647170.0	1846.733745	886.777112	1.78311
367687.185498	7647170.0	1846.579395	891.777112	1.204535
367690.0	7647167.814502	1846.553695	895.340512	0.14155
367690.0	7647162.814502	1846.55824	900.340512	-0.0225
367692.185498	7647160.0	1846.557058	903.903913	0.435854
367696.545381	7647161.545381	1846.495945	908.529578	1.115706
367700.080915	7647164.919085	1846.371804	913.416487	1.528447
367703.616449	7647161.383551	1846.232143	918.416487	2.519322
367708.043363	7647160.0	1845.947752	923.054567	2.647302
367712.151983	7647157.848017	1845.803254	927.692646	1.115152
367715.972295	7647155.0	1845.76472	932.457727	1.81857
367720.972295	7647155.0	1845.493215	937.457727	4.754804
367725.717882	7647155.655746	1844.950375	942.248405	7.709361
367729.40957	7647159.027902	1844.167874	947.248405	9.175106
367732.97136	7647157.02864	1843.483096	951.332937	8.233232
367735.205274	7647152.878839	1842.894977	956.045814	5.267323
367735.0	7647148.072969	1842.605166	960.856067	0.636609
367735.0	7647143.072969	1842.785975	965.856067	-1.169507
367736.362617	7647138.637383	1842.80196	970.496233	3.609442
367739.898151	7647135.101849	1842.17789	975.496233	5.690955
367744.101339	7647137.599885	1841.816465	980.385709	5.565181
367748.821891	7647139.044342	1841.220491	985.322314	8.98782
367753.59144	7647139.952577	1840.267767	990.177568	6.551982
367755.0	7647136.336425	1840.217144	994.058366	1.356668
367757.590539	7647132.409461	1840.064451	998.762825	3.756542
367761.578772	7647129.791291	1839.595033	1003.533655	7.248126
367765.024024	7647127.629593	1838.940429	1007.600927	7.519627
367766.669123	7647123.253648	1838.441084	1012.275886	3.564746
367770.221675	7647120.0	1838.349105	1017.093235	0.787331
367775.17802	7647119.867907	1838.30675	1022.05134	2.619935
367779.193365	7647116.888477	1837.893451	1027.05134	3.218162
367781.788303	7647113.211697	1837.772597	1031.551608	1.946521
367785.457974	7647110.0	1837.574775	1036.428234	4.657447
367790.320206	7647109.672573	1836.978325	1041.301478	7.802426
367793.816102	7647106.097841	1836.221924	1046.301478	9.986254
367797.675748	7647102.977412	1835.224051	1051.264738	11.542922
367801.397247	7647099.68608	1834.19367	1056.232878	11.001432
367804.316447	7647095.683553	1833.295186	1061.186862	11.147951
367807.909973	7647092.207216	1832.232215	1066.186697	9.714361
367811.891002	7647089.351398	1831.600573	1071.086113	6.097136
