x	y	z	L	slope
365600.0	7649030.0	2213.761475	0.0	13.402039
365597.067032	7649025.950695	2212.570175	4.999917	12.769647
365594.145842	7649021.910546	2211.498453	9.985512	12.221419
365591.70549	7649017.547613	2210.407576	14.984562	11.703025
365589.890437	7649012.984996	2209.445824	19.894948	9.79047
365589.440255	7649008.005714	2208.697575	24.894539	7.787779
365589.782755	7649003.079593	2208.086742	29.832553	7.442721
365590.066356	7648998.105412	2207.401673	34.814812	7.987707
365590.021774	7648993.107862	2206.686369	39.81256	7.250956
365590.296288	7648988.1317	2206.131737	44.796289	6.232806
365591.138399	7648983.203756	2205.596105	49.795667	6.067974
365592.814208	7648978.532843	2205.07279	54.758102	5.302767
365595.0	7648974.06092	2204.673545	59.73563	3.234187
365595.0	7648969.06092	2204.509004	64.73563	1.588682
365595.66403	7648964.33597	2204.402546	69.507012	1.570346
365599.199564	7648960.800436	2204.241133	74.507012	2.486636
365603.352666	7648958.071026	2203.969602	79.476714	3.922979
365607.363108	7648955.125977	2203.559141	84.452351	3.945915
365611.308076	7648952.138927	2203.285089	89.400607	4.036738
365615.299034	7648949.39516	2202.868171	94.243747	5.529435
365617.531713	7648944.927527	2202.332763	99.238203	5.085163
365620.0	7648940.95536	2202.007602	103.9148	3.517174
365622.859992	7648937.140008	2201.752265	108.683077	3.276338
365625.502324	7648933.091425	2201.457901	113.517634	3.219584
365628.192056	7648930.0	2201.249824	117.615385	2.697593
365627.742876	7648927.742876	2201.156404	119.91677	2.28041
365625.0	7648923.879012	2200.969494	124.655209	3.593035
365624.478337	7648919.00779	2200.551257	129.554285	5.895996
365622.19803	7648914.560869	2199.947513	134.551775	5.826484
365620.716868	7648909.795311	2199.532087	139.542204	3.761872
365618.267502	7648905.487883	2199.293596	144.497336	3.795375
365617.783085	7648900.526401	2198.872685	149.48241	5.537215
365617.817203	7648895.529978	2198.325961	154.478949	4.603732
365618.518707	7648890.591349	2198.068701	159.467152	1.769718
365620.0	7648886.316006	2198.032048	163.991838	0.835079
365620.0	7648881.316006	2197.929874	168.991838	2.928318
365620.0	7648876.316006	2197.520529	173.991838	6.3082
365620.972557	7648871.446699	2196.828264	178.957321	8.169075
365622.343544	7648866.638522	2196.090041	183.957137	7.417876
365623.914358	7648861.892445	2195.526475	188.956409	5.403464
365625.0	7648857.090007	2195.151474	193.880028	3.631286
365625.0	7648852.090007	2194.896712	198.880028	4.101947
365627.057676	7648847.942324	2194.460875	203.510071	5.881723
365630.484138	7648844.314868	2193.905719	208.499969	6.527375
365633.409429	7648840.260275	2193.317903	213.499674	7.275923
365635.322357	7648835.749585	2192.64186	218.399227	7.716405
365637.082284	7648831.079189	2191.977806	223.390213	8.953508
365638.720379	7648826.357531	2191.068156	228.387953	12.774942
365639.880084	7648821.502498	2189.712942	233.379572	15.022918
365640.108009	7648816.554533	2188.399265	238.332784	11.826987
365638.340298	7648812.061818	2187.6648	243.160754	7.574561
365634.587302	7648809.681786	2187.166341	247.604798	5.683061
365630.391404	7648806.962515	2186.725007	252.604798	4.630101
365627.240547	7648804.39623	2186.432321	256.668505	4.239397
365625.0	7648801.199549	2186.134427	260.572199	5.447387
365621.208673	7648799.736812	2185.672553	264.635912	6.277495
365616.243	7648799.166011	2185.137595	269.634283	6.365743
365612.339278	7648796.144676	2184.564243	274.57063	6.057414
365608.35415	7648793.35415	2184.097532	279.435634	5.378142
365604.77479	7648789.877198	2183.636483	284.425726	5.432966
365600.541911	7648787.248761	2183.149077	289.408291	5.237222
365597.434143	7648783.580445	2182.739105	294.216071	4.545854
365594.127981	7648779.981989	2182.378322	299.102747	4.689756
365589.395883	7648778.701264	2181.936087	304.005095	6.159981
365585.546354	7648775.546354	2181.312075	308.982276	6.921415
365583.615983	7648771.018305	2180.734393	313.904628	5.02478
365579.94455	7648768.716984	2180.498321	318.237699	1.987275
365578.3051	7648765.0	2180.443089	322.300182	1.456507
365573.801525	7648763.801525	2180.276539	326.960497	2.273731
365570.265991	7648760.265991	2180.059539	331.960497	3.276768
365565.504871	7648758.927344	2179.707135	336.906225	5.442993
365560.571384	7648758.196757	2179.1131	341.893514	7.026774
365555.644095	7648757.450759	2178.47819	346.876956	7.179671
365551.008631	7648755.589065	2177.856121	351.872297	7.55693
365547.138913	7648752.482243	2177.157179	356.834863	8.125135
365543.383787	7648749.197839	2176.435417	361.823678	8.958874
365539.315924	7648746.291655	2175.582606	366.82302	11.948344
365535.552725	7648743.019202	2174.322218	371.810065	13.456049
365531.398256	7648740.268059	2173.197215	376.792875	10.557686
365527.026814	7648737.856509	2172.463069	381.785378	8.295257
365522.260401	7648736.364728	2171.741171	386.779785	7.775521
