x	y	z	L	slope
366765.0	7652795.0	2081.697266	0.0	4.123541
366768.535534	7652798.535534	2081.336807	5.0	5.502528
366771.931606	7652802.201714	2080.734207	9.997417	12.801133
366775.439306	7652805.0	2079.181838	14.484551	13.566379
366780.310637	7652805.310637	2078.47365	19.365776	7.446799
366783.84617	7652808.84617	2077.890322	24.365776	6.302833
366785.613933	7652813.311815	2077.390952	29.168584	6.726155
366787.762691	7652817.762691	2076.741045	34.110998	6.413829
366791.835968	7652820.0	2076.312985	38.75827	6.429704
366796.574329	7652820.944598	2075.672875	43.589867	7.938068
366800.923873	7652823.395621	2074.943152	48.582466	10.518055
366805.499206	7652825.293418	2073.826323	53.535779	11.674197
366809.004911	7652828.858519	2072.886658	58.53577	11.095086
366813.382125	7652831.024261	2071.888161	63.419461	12.425515
366818.125546	7652831.211607	2070.764755	68.16658	12.764953
366822.792132	7652832.960894	2069.683704	73.150257	9.447816
366827.578756	7652834.378453	2069.104768	78.142375	7.412679
366831.319774	7652837.110459	2068.43157	82.774769	10.191087
366833.96877	7652841.35097	2067.373242	87.77468	12.244728
366837.089615	7652845.02537	2066.300278	92.59556	12.780604
366840.0	7652847.259066	2065.447526	96.264312	11.5165
366841.64974	7652851.543289	2064.61741	100.855195	10.798798
366845.11113	7652855.072726	2063.629008	105.798691	9.09859
366848.622141	7652858.622141	2063.026212	110.791239	5.809082
366851.243588	7652862.786505	2062.620493	115.712003	4.852307
366854.795314	7652865.0	2062.253229	119.897014	3.162858
366859.795314	7652865.0	2062.112959	124.897014	4.407997
366864.610194	7652866.319525	2061.482975	129.88943	7.399303
366867.239059	7652870.345175	2060.840267	134.697422	7.341662
366870.637557	7652873.908491	2060.229106	139.621547	7.842232
366874.991743	7652875.749654	2059.510957	144.349	9.666597
366879.865144	7652876.198918	2058.590291	149.243065	8.900167
366884.766312	7652876.469441	2057.975913	154.151694	5.936315
366889.629879	7652877.273603	2057.567337	159.081294	6.949822
366893.950423	7652879.785785	2056.76584	164.07911	8.442325
366897.787673	7652882.715494	2056.109042	168.906912	7.475268
366901.615523	7652885.891925	2055.479731	173.881061	7.299699
366905.962046	7652888.312016	2054.834638	178.855908	9.465942
366910.549946	7652890.28321	2053.817752	183.849347	11.963718
366915.316366	7652891.119865	2052.751196	188.688639	9.866646
366919.042396	7652894.042396	2052.152485	193.424089	7.499038
366920.67413	7652898.582875	2051.492769	198.24887	10.420456
366922.167353	7652903.224778	2050.368502	203.125034	11.846969
366925.0	7652906.793625	2049.514197	207.681409	6.921821
366925.0	7652911.793625	2049.208395	212.681409	2.919492
366926.793625	7652915.0	2049.071848	216.355362	2.892032
366931.793625	7652915.0	2048.770214	221.355362	3.856605
366936.268284	7652916.268284	2048.421276	226.006289	6.202846
366939.803818	7652919.803818	2047.721334	231.006289	8.284331
366944.722557	7652920.0	2046.976533	235.928939	8.468915
