x	y	z	L	slope
365034.5	7651850.5	2230.070312	0.0	6.449154
365034.459433	7651855.499835	2229.505146	5.0	6.340961
365034.393043	7651860.49574	2228.959505	9.996345	6.766495
365031.898302	7651864.824195	2228.319601	14.992269	6.820423
365029.304651	7651869.037332	2227.770266	19.939748	5.726601
365027.652422	7651873.744163	2227.323239	24.928147	4.4865
365025.384096	7651878.195966	2226.986837	29.924531	4.247631
365024.5	7651882.9983	2226.589504	34.807566	4.699295
365024.5	7651887.9983	2226.17445	39.807566	4.425795
365024.5	7651892.9983	2225.81554	44.807566	3.701999
365024.571747	7651897.997269	2225.527482	49.807051	2.968283
365024.71683	7651902.995164	2225.297055	54.80705	3.014462
365026.006603	7651907.693369	2225.007627	59.679077	4.039335
365028.361283	7651912.096152	2224.600447	64.671974	5.43239
365029.801966	7651916.796801	2224.065292	69.588443	6.317154
365030.496998	7651921.734541	2223.50419	74.574859	5.666523
365032.371563	7651926.369426	2223.074476	79.574474	4.358167
365034.721655	7651930.737701	2222.745152	84.534793	4.905081
365035.555747	7651935.663904	2222.220027	89.531109	6.447316
365035.254862	7651940.63578	2221.617709	94.512082	6.076986
365034.5	7651945.560554	2221.15934	99.494372	3.814313
365034.542818	7651950.542818	2220.953371	104.47682	1.181067
365038.078352	7651954.078352	2220.953544	109.47682	0.42913
365042.489486	7651955.5	2220.881212	114.111385	1.014073
365046.613886	7651957.613886	2220.789478	118.745949	1.083184
365049.64189	7651961.407392	2220.701817	123.599762	1.980611
365050.71536	7651966.251031	2220.450067	128.560928	3.468332
365049.785784	7651970.692505	2220.126127	133.098638	3.640318
365049.5	7651975.512437	2219.854202	137.927035	2.266534
365049.503227	7651980.512011	2219.737156	142.92661	2.136888
365050.800469	7651985.340796	2219.481098	147.92661	3.990386
365052.47691	7651990.016824	2219.041864	152.894073	5.860592
365054.769554	7651994.439478	2218.459911	157.875647	6.826407
365055.16221	7651999.375233	2217.852827	162.826997	6.591426
365054.985325	7652004.372057	2217.310049	167.82695	6.313204
365056.516093	7652008.989982	2216.761454	172.691977	6.196635
365059.080424	7652013.270871	2216.24005	177.682148	5.578037
365059.5	7652018.135446	2215.797266	182.564784	4.819136
365061.363542	7652022.363542	2215.438872	187.185345	4.11287
365064.809894	7652025.971687	2215.106253	192.174939	4.204432
365067.625692	7652030.102051	2214.70461	197.173802	5.068851
365071.176233	7652033.596792	2214.220987	202.155725	5.00707
365074.667064	7652037.167761	2213.830636	207.149493	4.754742
365078.928039	7652039.783663	2213.38977	212.149378	4.972037
365081.536637	7652043.946501	2212.968302	217.062016	4.09191
365084.5	7652047.247307	2212.721008	221.497874	2.472713
365085.735533	7652051.735533	2212.575728	226.153055	1.723205
365089.271067	7652055.271067	2212.430544	231.153055	1.462198
365090.858322	7652059.943041	2212.322157	236.087294	1.688032
365094.870036	7652062.844215	2212.139237	241.038119	2.563011
365099.134957	7652065.428473	2211.877335	246.024896	3.405629
365104.060318	7652066.177017	2211.546022	251.006813	3.973913
365107.799582	7652069.450362	2211.186031	255.976409	3.650712
