position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,775.3663055304563,0.95,1.1411642196748029,77874.33529088969,27140.773533834617,774.4752587577925,0,0,16803.67779908409,121818.7866238084,4.0,0.6,1453.15,2.4974547993414795,0.5,708.8790580311453,1485.0,0.582739453179678,773.15,0.9956041797592559,0.0001436439430085112,-0.03462845054669466,0.004148148148148148,1.210761860162422,0.3957825199816375,1.631670468903097,0.6999999999999994,1515.8124655679774,3931.443655076373
