position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,776.6369098565268,0.95,1.369209218368558,78386.04673596591,10685.34391095851,775.0138378087145,0,0,16822.480279686053,105893.87092661049,4.0,0.6,1453.15,1.1868517373556065,0.5,708.8790580311453,1485.0,0.7034074630060888,773.15,0.9946963538377872,4.0726548537485775e-05,-0.009818007236715321,0.004148148148148148,0.4143635737292007,0.11255897126816239,5.002633876899299,1.7779999999999985,1515.8124655679774,2909.3092963881127
