position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
1290.0,770.6189405857843,0.95,0.6475685660567391,396274.4021139992,59612.021147022424,772.648171835004,0,0,87301.81965224691,543188.2429132685,20.86078460782755,0.1747587538080916,1297.6432167953856,0.5877377849434554,0.5,3880.218614129553,1485.0,0.2511599467658364,773.15,0.998103032324278,0.00015559184003388258,-0.011461006073924387,0.013575757575757576,0.1727127405245866,0.1260647866984692,6.716902533145485,1.281999999999999,45.073305031459725,2348.1527471379122
1300.0,770.6075508288499,0.95,0.6483143924774177,399106.8001058072,60028.5316214218,772.6423320740279,0,0,87929.94275822249,547065.2744854515,21.011130622986997,0.17631467220843045,1297.5286067346462,0.5835322028874277,0.5,3922.601409431456,1485.0,0.2493627613672272,773.15,0.9981165933644446,0.00015670238409306564,-0.011542809542569567,0.013575757575757576,0.17270081168826767,0.12661220784972246,6.716902533145485,1.281999999999999,46.226354198847794,2358.2948921849056
1310.0,770.9124462472765,0.95,0.6142959710073894,331174.471608877,49721.319673554004,772.802624145099,0,0,72872.30128688678,453768.0925693178,17.40724165941314,0.1778816960493611,1297.4131786392206,0.7043431450816341,0.5,3965.861062805364,1485.0,0.30098930399821805,773.15,0.9977271078018797,0.00012997816759225867,-0.009574284666394053,0.013575757575757576,0.17290543668112543,0.15398288228202262,6.716902533145485,1.281999999999999,47.40681571907198,2864.4307849558772
1320.0,771.6318616021549,0.95,0.5671802528240735,236526.18267018365,35372.464523849645,773.1814184843637,0,0,51892.82519273683,323791.4723867701,12.386024964215121,0.1791814777252837,1297.3174357925566,0.9898794304879742,0.5,4002.1871754621266,1485.0,0.42300847662852725,773.15,0.9968071638934096,9.274742528619451e-05,-0.0068318415947420065,0.013575757575757576,0.17339561433355347,0.21773057760339035,6.716902533145485,1.281999999999999,48.40066966208234,4034.280283137019
1330.0,771.7332700804368,0.95,0.5622609957434863,227327.22253029258,33974.46668592968,773.2350185220029,0,0,49853.96938983183,311155.6586060541,11.898052687762375,0.18010895197814564,1297.249117376609,1.0304771427174537,0.5,4028.3574761579107,1485.0,0.4403572323212582,773.15,0.9966764346350678,8.912799953072761e-05,-0.006565232108290203,0.013575757575757576,0.17346284644519996,0.22819109177040545,6.716902533145485,1.281999999999999,49.11804965327229,4224.8040567980515
1340.0,771.086642721166,0.95,0.5984783653395114,301621.79755581357,45223.65857345988,772.8945706921421,0,0,66322.22830095098,413167.6844302245,15.839568247121807,0.1810002319734529,1297.183465055526,0.7740533798839477,0.5,4053.704304180485,1485.0,0.33077881100374007,773.15,0.9975024363038881,0.00011834851196015617,-0.008717635925636503,0.013575757575757576,0.17301655477473188,0.1728720253120069,6.716902533145485,1.281999999999999,49.8139038489566,3212.4983847283215
1350.0,771.0847589702993,0.95,0.5980761342763261,301796.3089770385,45242.738446178766,772.8937182607802,0,0,66361.13137525665,413400.1787984739,15.848887529915206,0.18218371709305448,1297.0962886962698,0.7735982298091739,0.5,4087.6638222223487,1485.0,0.33058431020512,773.15,0.9975039030585214,0.00011841510807490163,-0.008722541443017307,0.013575757575757576,0.1730121207705269,0.17427599343416378,6.716902533145485,1.281999999999999,50.747739242355514,3238.3248744809734
1360.0,771.1358057549224,0.95,0.5937869448642372,294067.7382330348,44065.12792923704,772.920721681894,0,0,64648.23669840996,402781.10286068177,15.43893153207248,0.1833678681738035,1297.0090632818396,0.7941398866959839,0.5,4121.992066185839,1485.0,0.33936244491475015,773.15,0.997437708204304,0.00011537336041895241,-0.008498484138003191,0.013575757575757576,0.17304398130851917,0.18040377917071082,6.716902533145485,1.281999999999999,51.69339980756171,3350.972261285283
1370.0,771.3487234809872,0.95,0.5794880152362425,265976.5119391533,39805.299414479516,773.0329829192611,0,0,58421.75681452971,364203.56816816254,13.948694467379289,0.184521601777993,1296.9240784404597,0.8789834321957627,0.5,4155.779004371696,1485.0,0.3756189200249889,773.15,0.9971643490394079,0.00010432314037996972,-0.007684517036917412,0.013575757575757576,0.17318699941923277,0.2011719799912757,6.716902533145485,1.281999999999999,52.62569963772993,3731.794209436885
1380.0,771.5518869749669,0.95,0.5681206806483573,243769.6714625145,36438.128946336765,773.1402018954363,0,0,53499.599426392444,333707.3998352437,12.770633953829929,0.1855648331817927,1296.8472332700906,0.9600675567018427,0.5,4186.622640392721,1485.0,0.41026886923058714,773.15,0.9969031724420069,9.55877617947239e-05,-0.0070410628107720735,0.013575757575757576,0.17332373265341988,0.22131701662311068,6.716902533145485,1.281999999999999,53.47804217094818,4099.65308254632
1390.0,771.583114337401,0.95,0.5661759938337638,240620.63937855273,35956.76156756519,773.1568083767565,0,0,52801.76645375123,329379.1673998692,12.60362152229326,0.18652071079973995,1296.7768226419828,0.9727895522648345,0.5,4215.130386534907,1485.0,0.4157054020011723,773.15,0.9968622003764408,9.434797492985654e-05,-0.006949739224743897,0.013575757575757576,0.1733426482935286,0.22582949419610576,6.716902533145485,1.281999999999999,54.26683669604503,4181.830487293925
1400.0,772.0137741031798,0.95,0.5481794166108471,204931.3827846108,30551.26397434898,773.3842712014451,0,0,44891.12210567444,280373.7688646342,10.710299372610079,0.1874641905490385,1296.7073252497353,1.144755240823786,0.5,4243.50218431865,1485.0,0.48919207291203076,773.15,0.9963085381882146,8.03107783793627e-05,-0.005915749300265556,0.013575757575757576,0.17363625978148817,0.26771592523660925,6.716902533145485,1.281999999999999,55.052768622755245,4940.347099718632
1410.0,772.1148633131221,0.95,0.5444280501345948,198006.53289832,29500.114533969703,773.4378269626345,0,0,43356.32717058057,270862.9746028703,10.342968549511149,0.18826729833283215,1296.6481677567326,1.1854112558590912,0.5,4267.837540233252,1485.0,0.5065657433371179,773.15,0.9961776866881921,7.758648896647896e-05,-0.00571507619619153,0.013575757575757576,0.17370370929312184,0.27897038922876277,6.716902533145485,1.281999999999999,55.727559859343565,5142.730726316044
1420.0,771.6316252271938,0.95,0.562767934168653,235806.22646024078,35215.9664954167,773.1827726671559,0,0,51735.079240705374,322757.27219636284,12.348338579236284,0.18904316322249695,1296.5910169947706,0.9929004828393189,0.5,4291.510178201403,1485.0,0.42429947300000187,773.15,0.9967974351701823,9.245118708021671e-05,-0.006810020476890963,0.013575757575757576,0.17336928596784343,0.2348371848995005,6.716902533145485,1.281999999999999,56.38453799987931,4345.614588827967
1430.0,770.4997928754643,0.95,0.6570566781941999,428373.8389843921,64342.917357390405,772.5869035675928,0,0,94419.85563529888,587136.6119770814,22.56452371313259,0.18996767509329912,1296.5229167900018,0.543360519967517,0.5,4319.928952976212,1485.0,0.23219606219945207,773.15,0.9982461375871357,0.00016818049175515822,-0.012388295151607637,0.013575757575757576,0.17259080109407146,0.13064688746759084,6.716902533145485,1.281999999999999,57.17392522541425,2433.0239439802494
1440.0,769.6971295794523,0.95,0.9490606701518688,1025334.5508989578,154614.85848095693,772.1657856434986,0,0,226743.57354161053,1406692.9829215251,54.23497697636949,0.1916494800108507,1296.3990338384856,0.22606576090055583,0.5,4372.220932255337,1485.0,0.09660543515817077,773.15,0.9992699295414225,0.00040293572703571623,-0.029680533464684453,0.013575757575757576,0.1720380510649495,0.05766022621505473,6.716902533145485,1.281999999999999,58.62824778773076,1076.264836939355
1450.0,769.946783876545,0.95,0.7947482684002679,713868.8319636812,107446.99394222096,772.2968750277131,0,0,157704.20772745364,979020.0336333557,37.711075602504074,0.19567883728120786,1296.1022285038387,0.32512123140749044,0.5,4500.70062006641,1485.0,0.1389351395548008,773.15,0.998950201769085,0.0002804323003128213,-0.020656843549828354,0.013575757575757576,0.17219768648142536,0.08344117145314595,6.716902533145485,1.281999999999999,62.20975496202466,1556.5382751698792
1460.0,770.6328009968173,0.95,0.6345888521116916,389692.9342524569,58422.43770356683,772.6575838783716,0,0,85847.38840220554,533962.7603582293,20.51284536851414,0.19848316028433607,1295.8956600683405,0.5977070034567906,0.5,4592.861929983126,1485.0,0.25542012614386833,773.15,0.9980708869813892,0.00015294927583138707,-0.011266352907222709,0.013575757575757576,0.1726591968446497,0.15278627749255053,6.716902533145485,1.281999999999999,64.78431474332332,2842.345385831339
1470.0,770.8819113884146,0.95,0.6068708333993754,334531.76134886633,50077.129901614804,772.7889020010344,0,0,73620.6035970228,458229.49484750396,17.58649416918942,0.20001265304264995,1295.7829965392682,0.6971640407482192,0.5,4644.1045590111735,1485.0,0.2979214334130721,773.15,0.9977502484564343,0.00013125609987199908,-0.009668418070928502,0.013575757575757576,0.1728257382316721,0.1796441891113663,6.716902533145485,1.281999999999999,66.21717496169872,3337.015425824562
1480.0,771.1079879363336,0.95,0.5876239346587803,296466.4700138733,44318.792392197094,772.9082122183733,0,0,65183.28278981582,405968.54519588617,15.567114151611982,0.20132521404136994,1295.686312358559,0.7876007857447037,0.5,4688.640555647515,1485.0,0.33656806910823645,773.15,0.9974587797783271,0.0001162863772679116,-0.008565737611252417,0.013575757575757576,0.17297722609842142,0.2045703746270331,6.716902533145485,1.281999999999999,67.46308058141285,3793.960941035807
1490.0,771.0633377631142,0.95,0.5904357405660898,303143.5315221495,45320.01404300037,772.8848029436512,0,0,66663.53708590356,415127.08265105344,15.921406316530753,0.20248807781404907,1295.6006549824465,0.7700746462865644,0.5,4728.536585714743,1485.0,0.3290785655131249,773.15,0.9975152581388782,0.00011890976559278785,-0.008758978269111605,0.013575757575757576,0.17294352024959286,0.2018490839248171,6.716902533145485,1.281999999999999,68.57951834001499,3744.183912470224
1500.0,771.2802635316375,0.95,0.5749767212738222,272700.0621693864,40716.03635451522,772.9993942781485,0,0,59915.66060302772,373331.7591269294,14.306378135139356,0.20367717546997693,1295.5130651997554,0.8570073586600097,0.5,4769.765179084866,1485.0,0.36622781126737713,773.15,0.9972351470127061,0.00010693783619856453,-0.007877117398554977,0.013575757575757576,0.17308916783813788,0.2264055164859968,6.716902533145485,1.281999999999999,69.73347408401408,4192.31442181669
