position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,792.137944206041,0.95,4.242747702669945,84833.99577543908,13257.879604804071,781.7896984235599,0,0,17059.034203486386,115150.90958372953,4.0,0.6,1453.15,4.675695026297364,0.5,708.8790580311453,1485.0,2.2334236575613726,773.15,0.9832570644987135,1.7305955434587455e-05,-0.004171971399409476,0.004148148148148148,0.559066777326633,0.26816589512481925,12.801984405141777,1.4329999999999987,1515.8124655679774,5531.302730066227
