position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,787.9747204443455,0.95,3.4541981100673786,83064.56494443535,14877.479619173244,779.9322381170451,0,0,16994.18789852451,114936.2324621331,4.0,0.6,1453.15,4.2563710761744575,0.5,708.8790580311453,1485.0,1.8117952880915928,773.15,0.9863962070566676,2.3894747448239633e-05,-0.005760340902700625,0.004148148148148148,0.6261935103188558,0.2848222004951318,9.254650331571849,1.276999999999999,1515.8124655679774,5227.23839143374
