position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,821.08350319909,0.95,10.079023122996327,97930.04675794173,13757.090133008134,795.491962044811,0,0,17537.39767770721,129224.53456865708,4.0,0.6,1453.15,11.723051198913648,0.5,708.8790580311453,1485.0,5.396511235233245,773.15,0.9600233950836792,8.340339382020044e-06,-0.002010617529594118,0.004148148148148148,0.6510192052926941,0.5530829193582119,29.81032806342842,1.380999999999999,1515.8124655679774,10568.35254792373
