position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,804.0089796246947,0.95,6.560480143357551,90034.76853220997,8799.694985495245,787.2407227039836,0,0,17249.3364035405,116083.7999212457,4.0,0.6,1453.15,4.836303065353574,0.5,708.8790580311453,1485.0,3.4805261060327854,773.15,0.974030387304575,7.43052652341352e-06,-0.0017912876440371879,0.004148148148148148,0.37407740450912375,0.18053764322445684,30.057823451699107,2.158999999999998,1515.8124655679774,5647.4719532661675
