position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,821.3224594640978,0.95,10.129849839107377,98044.09710983999,8596.625101214588,795.6109448961471,0,0,17541.55152058391,124182.2737316385,4.0,0.6,1453.15,7.363429061216204,0.5,708.8790580311453,1485.0,5.424392741762597,773.15,0.9598210586559871,4.982665332389043e-06,-0.0012011782497723586,0.004148148148148148,0.39093975477769694,0.23390970703068834,47.95163183718131,2.2099999999999977,1515.8124655679774,7462.226351870357
