position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,774.8676888252699,0.95,1.0519794450598587,77674.21307747382,10931.266670704394,774.2645950911727,0,0,16796.323262181148,105401.80301035936,4.0,0.6,1453.15,0.9244730254724363,0.5,708.8790580311453,1485.0,0.5355780394236976,773.15,0.9959592160488459,5.446544012778706e-05,-0.013130061459377238,0.004148148148148148,0.42193035443555493,0.10636809642512078,3.7233385300735424,1.7379999999999984,1515.8124655679774,2688.0501325944633
