position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,801.3936463569631,0.95,6.0409482910845975,88868.98810987,14436.581666933307,786.0199437373319,0,0,17206.717455030597,120512.2872318339,4.0,0.6,1453.15,7.294735709603949,0.5,708.8790580311453,1485.0,3.1999573979462634,773.15,0.9760985952688961,1.3765017061897737e-05,-0.0033183523274217756,0.004148148148148148,0.6371151647475307,0.3970266081257515,16.844575742789118,1.315999999999999,1515.8124655679774,7413.115341061108
